REQ_NO,REQ_TYPE,CORP_NO,ERP_NUMBER,DESCRIPTOR,PART_NUMBER,PROPERTY_TERM,PROPERTY_VALUE,PROPERTY_UOM,PROP_FFT,DATA_TYPE,STATE,ORIGINATOR,BU_CDE,ORG_PLANT_CODE,ORG_PLANT_NAME,CREATE_DATE,UPDATED_BY,UPDATED_AT,ATTACHMENT,SHORT_FORMAT_DESCRIPTION,MATERIAL_TYPE,MATERIAL_GROUP,REVISION,USER_DETAIL,USER_PROFILE,DIVISION,PLANT,REQUEST_PLANT,REQUEST_DIVISION,MONTH,TASK_DURATION,SLA_DURATION,PURCHASE_ORDER_DESCRIPTION,ORIGINATING_DIVISION,PLANT_NAME,PLANT_GROUP,CATALOGUING_LEVEL
M-REQ-000114546,Creation Request,M000298939,744804,HOLDER,NULL,DIMENSIONS,WD 16 X LG 25 X HT 40,MILLIMETER,NULL,MEASURED_NUMBER,Completed,GUNTER DEIM,ESK,ESK,Eskom,27:32.9,GUNTER DEIM,02:01.1,NULL,HOLDER:1CES180/0966-2;BRUSH;CARBON,SPARE PARTS,GX Plnt Generator,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,HOLDER: TYPE: BRUSH; DIMENSIONS: WD 16 X LG 25 X HT 40 MM; MATERIAL: CARBON; OEM P/N: 1CES180/0966-2; DRAWING NO: DUVHA/TUTUKA 1CES180/096601-2; DUVHA 1CES180/096605-2; FOR PMG STATOR VOLTAGE MONITORING; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).,GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000122214,Creation Request,M000297899,743764,"BEARING, SLEEVE",NULL,MATERIAL,CAST STEEL-LINED WITH WHITE METAL,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,22:49.5,Jabu Mchunu,42:06.9,NULL,BRG SLV:KRLBLR1-3PA23;SAFL NDE;ID 102 MM,SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"BEARING, SLEEVE: TYPE: SAFL NDE; INSIDE DIAMETER: 102 MM; OUTSIDE DIAMETER: 203 MM; LENGTH: 105 MM; MATERIAL: CAST STEEL-LINED WITH WHITE METAL; OEM P/N: KRLBLR1-3PA23; DRAWING NO: FCY 1164/E",GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000125760,Creation Request,M000299061,744926,BOLT,NULL,LENGTH,150/70,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,25:30.9,Jabu Mchunu,43:39.5,NULL,BOLT:MDPBLR1-6AH148NN;NELSON;M16 MM;8.8,SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,BOLT: TYPE: NELSON; DIAMETER: M16 MM; LENGTH: 150/70 MM; HEAD: HEXAGON; MATERIAL: 8.8; OEM P/N: MDPBLR1-6AH148NN; DRAWING NO: Z0085556,GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000122445,Creation Request,M000298593,744458,TROUSERS,NULL,TYPE,FLAME RETARDANT LONG TROUSER,NULL,NULL,CONTROLLED_CONCEPT,Completed,Dieketseng Tsotetsi,GX,3590,Ingula Pump Storage,34:32.6,Dieketseng Tsotetsi,01:39.0,Material DCF - TROUSERS size 26.pdf,TROUSERS:FLAME RETARDANT LONG TROUSER;67,NON-STOCK MATERIAL,T/S PPE Prot Cloth,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"TROUSERS: TYPE: FLAME RETARDANT LONG TROUSER; SIZE: 67; COLOR: BLUE NAVY; MATERIAL: COTTON D59; SPECIFICATION: SANS 434 DRG.15289DA; PANTONE 19 - 3920, FOR WORK WEAR SUITS TWO PIECE, STANDARD SPEC STITCHING SANS10101 ZIP FASTENER SANS1822 NON-CONDUCTIVE MATERIAL, THREAD SANS1362, POCKETS TWO ON BACK TWO SWING AND ONE PATCH POCKET ZERO HARM IDENTIFICATION ON THE LEFT BACK POCKET AND THE ESKOM LOGO ON RIGHT BACK POCKET EMBROIDERED IDENTIFICATION INDELIBLE MNFRS TRADEMARK SIZE/CLEANING/LAUNDRY INSTRUCTIONS/SABS MARK OFAPPROVAL ON ALL RELEVANT ITEMS AS PER UNIQUE IDENTIFIER 240-44175132",GENERATION,Peaking,PEAKING,4
M-REQ-000117681,Creation Request,M000295801,741666,"MODULE, ELECTRONIC",NULL,TYPE,ALIN-10,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,35:29.5,Jabu Mchunu,53:51.4,NULL,"MOD, ELEC:ALIN-10;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: ALIN-10; VOLTAGE: 220 V; MANUF P/N: 6911251000-UPS 2-DT320876-L12-1142; WEST COMPRESSOR BUILDING - UPS 2 - 01 BRF 20 - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000129805,Creation Request,M000299808,745673,"MODULE, ELECTRONIC",NULL,TYPE,EMIF-04,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,46:55.9,Jabu Mchunu,03:28.0,NULL,"MOD, ELEC:EMIF-04;400 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: EMIF-04; VOLTAGE: 400 V; MANUF P/N: 6911690004- UPS 1-DT582621-L16-0843; K3 C&I AUXBAY UPS 1 -  UPS 1 - 30 BRS 10 - 100KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000113581,Creation Request,M000292117,737982,CAMERA,NULL,MEMORY SIZE,128,GIGA BYTE,NULL,MEASURED_NUMBER,Completed,Yvette Apolles,GX,3400,Koeberg Power Station,38:49.2,Yvette Apolles,00:24.3,Material DCF - CAMERA.pdf,CAMERA:ACTION;BATTERY;128 GB;27  MPXL,NON-STOCK MATERIAL,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,CAMERA: TYPE: ACTION; POWER SOURCE: BATTERY; MEMORY SIZE: 128 GB; RESOLUTION: 27  MPXL; COMPATIBILITY: SD CARD; FOCAL LENGHT: 12 - 39 MM,GENERATION,Koeberg Power Station,NUCLEAR,4
M-REQ-000117079,Creation Request,M000294729,740594,"CONVERTER, ELECTRICAL",NULL,OUTPUT VOLTAGE,24,VOLT DIRECT CURRENT,NULL,MEASURED_NUMBER,Completed,Louis Hattingh,ESK,ESK,Eskom,52:36.5,Louis Hattingh,10:43.9,NULL,"CONV, ELECT:ELTDCDC220V24V.20A;220 VDC",SPARE PARTS,S/S DC Equipt,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"CONVERTER, ELECTRICAL: TYPE: FLATPACK2 - 220V-24V 20A DC 2U 19"" RACK POWER SYSTEM; INPUT VOLTAGE: 220 VDC; OUTPUT VOLTAGE: 24 VDC; OEM P/N: ELTDCDC220V24V.20A; SPECIFICATION: 240-53114248; AC INPUT: INDIVIDUAL AC INPUT TERMINAL; CONTROLLER: SMARTPACK 2 CONTROLLER INCLUDING: 1 X SMARTPACK MASTER TOUCH P/N 242100.510; 1 X SMARTPACK BASIC P/N 242100.501; 1 X I/O MONITOR TYPE 2 P/N 242100.502; DC OUTPUT: 1 X RECITIFER POWER RACK 8KW (SPACE FOR 4 X 24V 1800W HE RECTIFIER MODULES); BATTERY DISTRIBUTION: BULK FEED; LOAD DISTRIBUTION: BULK FEED; ACCESSORIES: 1 X CONTROLLER CABLE 2M; 1 X TEMP SENSOR 3M; 4 X BLIND PANEL FP2 BLACK; 1 X RECTIFIER MODULE: FLATPACK2 24V/1800W HE; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",CORPORATE,Technology,CORPORATE,5
M-REQ-000114625,Creation Request,M000292567,738432,"WRENCH, FLOGGING",NULL,LENGTH,220,MILLIMETER,NULL,MEASURED_NUMBER,Completed,MOLEBOGENG MALOKA,GX,3290,Tutuka Power Station,14:05.3,MOLEBOGENG MALOKA,20:23.8,20240319144639.pdf,WRENCH FLOGNG:36 MM;LG 220 MM;RNG;STL,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"WRENCH, FLOGGING: SIZE: 36 MM; LENGTH: 220 MM; STYLE: RING; HANDLE: STEEL 160MM; MATERIAL: STEEL; TYPE: SLOGGING",GENERATION,Tutuka Power Station,COAL FLEET,5
M-REQ-000116852,Creation Request,M000294624,740489,"CONVERTER, ELECTRICAL",NULL,INPUT VOLTAGE,24,VOLT DIRECT CURRENT,NULL,MEASURED_NUMBER,Completed,Louis Hattingh,ESK,ESK,Eskom,10:00.1,Louis Hattingh,30:30.6,NULL,"CONV, ELECT:INVDCAC24V220V30A;24 VDC;220",SPARE PARTS,S/S DC Equipt,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"CONVERTER, ELECTRICAL: TYPE: INVDCACERTER SUBRACK 24VDC-30A; INPUT VOLTAGE: 24 VDC; OUTPUT VOLTAGE: 220 VAC; OEM P/N: INVDCAC24V220V30A; SPECIFICATION: 240-53114248; BRAVO 24VDC - 220VAC 10A,1 X SYS BRAVO  ALC  230VAC CE  24VDC EPC 01M 04S FIX STD 19 600MM,4 X TSI BRAVO MODULE - 24V - 230VAC - 1500VAEPC,1 X SHELF TSI BRAVO - 24/48V - 230VAC EPC OR REG,S CABELS TSI/ECI - 2 SHELFES (REDUNDANT CABELS 6 AND 8 PINS,1 X T1 SI FIXING KIT 19 INCHES 600MM; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",CORPORATE,Technology,CORPORATE,5
M-REQ-000118375,Creation Request,M000295184,741049,"MODULE, ELECTRONIC",NULL,VOLTAGE,220,VOLT,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,51:54.6,Jabu Mchunu,47:25.0,NULL,"MOD, ELEC:CDBB-00;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: CDBB-00; VOLTAGE: 220 V; MANUF P/N: 6911360000-DUAL UPS 1-DT320876-L12-1024; K4 ACC - DUAL UPS 1 - 42 BRD 10  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000124415,Creation Request,M000298856,744721,SHACKLE,NULL,INSIDE LENGTH,54,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Chris Wolfaardt,ERI,ERI,Eskom Rotek Industries,21:34.0,Chris Wolfaardt,10:32.9,Material DCF - SHACKLE - 13 x 16mm bs3032 large d shackle.pdf,SHACKLE:D LARGE; BS 3032;13 MM;0.75 T;29,PROD. RESOURCES/TOOLS,M&Cn Cnst Lift Acces,NULL,System Process,NULL,Eskom Rotek Industries (ERI),NULL,NULL,NULL,-,NULL,NULL,SHACKLE: TYPE: D LARGE; BS 3032; DIAMETER: 13 MM; MATERIAL: MILD STEEL; LOAD RATING: 0.75 T; PIN: 16 MM; INSIDE WIDTH: 29 MM; INSIDE LENGTH: 54 MM; SUPPL P/N: 821802; C/W METAL TAG; VALID SAFE LIFTING COMPLIANCE/CONFORMANCE CERTIFICATE REQUIRED,ERI,Eskom Rotek Industries,CORPORATE,4
M-REQ-000128861,Creation Request,M000299483,745348,"RELAY, BUCHHOLZ",NULL,CORROSION PROTECTION,NON CORRODIBLE MATERIAL,NULL,NULL,CONTROLLED_CONCEPT,Completed,Delano Adriaanse,ESK,ESK,Eskom,06:37.9,Delano Adriaanse,10:23.6,20240527143407.pdf,"RELAY, BUCHHOLZ:TRANSFORMER TANK;50 MM;2",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"RELAY, BUCHHOLZ: APPLICATION: TRANSFORMER TANK; MATERIAL: ALUMINIUM CAST IRON; TYPE: BR 80 MLO; NOMINAL BORE: 50 MM; FLANGE: DN80; FLANGE STYLE: ROUND; FACE TO FACE LENGTH: 185 MM; PITCH CIRCLE DIAMETER: 110; CONTACT TYPE: REED TYPE SWITCHES; CONTACTS: 2; CONTACT RATING: 2A; DIELECTRIC STRENGTH: 2.5 KV; ENCLOSURE RATING: IP65; TEMPERATURE RANGE: -40 to 135 DEG C; OIL TEMPERATURE RANGE: -40 to 115 DEG C; FASTENER TYPE: HEXAGON STAINLESS STEEL; CORROSION PROTECTION: NON CORRODIBLE MATERIAL; SPECIFICATION: IEC 60076-22-1",GENERATION,Peaking,PEAKING,5
M-REQ-000127939,Creation Request,M000299379,745244,"TABLE, OFFICE",NULL,DIMENSIONS,WD 1200 x DIA 1200 X HT 750 ,MILLIMETER,NULL,MEASURED_NUMBER,Completed,Zwelethu Thabede,GX,3001,Generation Corporate,59:43.7,Zwelethu Thabede,00:40.8,NULL,TABLE OFFC:CONFERENCE;ROUND;MAPLE VENEER,NON-STOCK MATERIAL,GX Plnt Blrs,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"TABLE, OFFICE: STYLE DESIGNATOR: CONFERENCE; SHAPE: ROUND; DIMENSIONS: WD 1200 x DIA 1200 X HT 750  MM; MATERIAL: MAPLE VENEER",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000119621,Creation Request,M000296381,742246,"BEARING, SLEEVE",NULL,TYPE,GB DE,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,52:04.9,Jabu Mchunu,01:32.0,NULL,BRG SLV:KSLBLR1-6PA5N;GB DE;ID 200 MM,SPARE PARTS,GX Plnt Blrs Burner,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"BEARING, SLEEVE: TYPE: GB DE; INSIDE DIAMETER: 200 MM; OUTSIDE DIAMETER: 500 MM; LENGTH: 200 MM; MATERIAL: CARBON STEEL; OEM P/N: KSLBLR1-6PA5N; DRAWING NO: CO 310 007059/006979",GENERATION,Head Office,HEAD_OFFICE,4
M-REQ-000122010,Creation Request,M000298334,744199,"MODULE, ELECTRONIC",NULL,TYPE,INCA2-00 AND INBB-00,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,37:47.4,Jabu Mchunu,01:11.9,NULL,"MOD, ELEC:INCA2-00 AND INBB-00;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: INCA2-00 AND INBB-00; VOLTAGE: 220 V; MANUF P/N: 6911240000-6911380000-DUAL UPS 2-DT320876-L12-1349; SOUTH COAL STOCK YARD SUBSTATION - DUAL UPS 2 - 04 BRG 20  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000130119,Creation Request,M000300130,745995,"MODULE, ELECTRONIC",NULL,TYPE,EMIF-03,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,58:42.8,Jabu Mchunu,34:08.9,NULL,"MOD, ELEC:EMIF-03;400 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: EMIF-03; VOLTAGE: 400 V; MANUF P/N: 6911690003- UPS 2-DT58-2615-L15-1872; STATION 1 C&I UPS 2 -  UPS 2 - 01 BRS 20 - 60KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000119811,Creation Request,M000296473,742338,BEARING,NULL,OUTSIDE DIAMETER,160,MILLIMETER,NULL,MEASURED_NUMBER,Completed,MOLEBOGENG MALOKA,GX,3290,Tutuka Power Station,25:17.1,MOLEBOGENG MALOKA,40:16.0,20240502105015.pdf,BRG:ADAPTOR SLEEVE;ID 140 MM;OD 160 MM,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,BEARING: TYPE: ADAPTOR SLEEVE; INSIDE DIAMETER: 140 MM; OUTSIDE DIAMETER: 160 MM; WIDTH: 100 MM; STYLE: TAPER; MATERIAL: STEEL; SPECIFICATION: H3034; TO FIT ON 23032 CCK/W33 TAPER SLEEVE BEARING,GENERATION,Tutuka Power Station,COAL FLEET,4
M-REQ-000130305,Creation Request,M000300210,746075,"MODULE, ELECTRONIC",NULL,TYPE,CANO-00,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,06:26.4,Jabu Mchunu,34:22.7,NULL,"MOD, ELEC:CANO-00;400 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: CANO-00; VOLTAGE: 400 V; MANUF P/N: 6911060000- UPS 2-DT582613-L15-1870; WATER TREATMENT BUILDING C&I 2 -  UPS 2 - 00 BRS 06 - 40KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000121889,Creation Request,M000298056,743921,"MODULE, ELECTRONIC",NULL,VOLTAGE,220,VOLT,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,35:00.0,Jabu Mchunu,00:27.9,NULL,"MOD, ELEC:LISA-00;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: LISA-00; VOLTAGE: 220 V; MANUF P/N: 50431362112123-DUAL UPS 2-DT320876-L12-1349; WASTE WATER TREATMENT SUBSTATION - DUAL UPS 2 - 02 BRG 20  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000128717,Creation Request,M000299456,745321,"COMPUTER, PERSONAL",NULL,MEMORY,DDR4,NULL,NULL,CONTROLLED_CONCEPT,Completed,Rodger Fortuin,GX,3550,Drakensberg Pumped Storage,21:35.7,Rodger Fortuin,30:29.7,Material DCF - COMPUTER PERSONAL-signed_.pdf,COMPUTER PRSNL:DDR4;2.5 GHZ;16 GB;256 GB,SPARE PARTS,Prim & Second Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"COMPUTER, PERSONAL: MEMORY: DDR4; PROCESSOR CLOCK SPEED: 2.5 GHZ; MEMORY TYPE: 16 GB; PROCESSOR CHIP TYPE: INTEL CORE I5; DATA STORAGE CAPACITY: 256 GB; SCREEN SIZE: 0 IN; DISPLAY TYPE: 2 X DISPLAY PORT OR 1 X DISPLAY PORT + 1 X HDMI; NETWORK: ETHERNET; CONNECTIONS: RJ45 PORT FOR ETHERNET. 4 X USB PORTS; INCLUDED SOFTWARE TYPE: WINDOWS 11; POWER SUPPLY: 220 VAC; HARD DRIVE: SSD; UNIT DESIGN: SMALL FORM FACTOR; MANUF P/N: OPTIPLEX SFF 7010; MINIMUM SPECS REQUIRED;INTEL CORE I5, 16 GB RAM, 256 SSD HARD DRIVE, RJ45 PORT, 4 X USB, 2 X DP OR 1 X DP + 1 X HDMI, AUDIO OUTPUT COMPOSITE JACK",GENERATION,Peaking,PEAKING,4
M-REQ-000117058,Creation Request,M000294761,740626,THYRISTOR,NULL,CURRENT,125,AMPERE,NULL,MEASURED_NUMBER,Completed,Agnes Tsima,GX,3280,Matla Power Station,24:15.6,Agnes Tsima,30:24.4,7058.pdf,THYRISTOR:SILICON;125 A;T510035007AQ;3.6,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,THYRISTOR: TYPE: SILICON; CURRENT: 125 A; INDUSTRY STANDARD: T510035007AQ; POTENTIAL: 3.6 V; MANUF P/N: T51003500; CONTROL RECTIFIER,GENERATION,Matla Power Station,COAL FLEET,4
M-REQ-000120657,Creation Request,M000297043,742908,"MODULE, ELECTRONIC",NULL,TYPE,EMIF-01,NULL,NULL,CONTROLLED_CONCEPT,Completed,Jabu Mchunu,ESK,ESK,Eskom,55:34.2,Jabu Mchunu,46:30.8,NULL,"MOD, ELEC:EMIF-01;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: EMIF-01; VOLTAGE: 220 V; MANUF P/N: 6911690001-DUAL UPS 1-DT320876-L16-0184; K6 CPP - DUAL UPS 1 - 63 BRD 10  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000111453,Creation Request,M000291510,737375,JERSEY,NULL,TYPE,PILOT V-NECK LONG SLEEVE,NULL,NULL,CONTROLLED_CONCEPT,Completed,Louis Hattingh,ESK,ESK,Eskom,27:38.2,Louis Hattingh,00:25.9,NULL,JERSEY:WOOL;S;BLUE NAVY,NON-STOCK MATERIAL,T/S PPE,NULL,System Process,NULL,Transmission (TX),NULL,NULL,NULL,-,NULL,NULL,"JERSEY: MATERIAL: WOOL; SIZE: S; COLOR: BLUE NAVY; TYPE: PILOT V-NECK LONG SLEEVE; SHOULDER EPAULETTES, RIB KNIT BANDED HEM, RIB KNIT CUFFS, WOOL OR WOOL AND ANOTHER BLEND; NO NYLON",TRANSMISSION,ED - Power Network,CORPORATE,5
M-REQ-000117966,Creation Request,M000295320,741185,"MODULE, ELECTRONIC",NULL,VOLTAGE,220,VOLT,NULL,MEASURED_NUMBER,Completed,Jabu Mchunu,ESK,ESK,Eskom,42:38.8,Jabu Mchunu,48:15.3,NULL,"MOD, ELEC:CUAL -13;220 V",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"MODULE, ELECTRONIC: TYPE: CUAL -13; VOLTAGE: 220 V; MANUF P/N: 6911091300-DUAL UPS 2-DT320876-L12-2005; K2 FGD - DUAL UPS 2 - 24 BRD 20  - 10KVA; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Head Office,HEAD_OFFICE,5
M-REQ-000116733,Creation Request,M000294526,740391,"BEND, PIPE",NULL,SCHEDULE,6 MM,NULL,NULL,CONTROLLED_CONCEPT,Completed,Agnes Tsima,ESK,ESK,Eskom,54:42.9,Agnes Tsima,50:27.6,6733.pdf,"BEND, PIPE:OD 558 MM;FLANGE;CARBON STEEL",SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"BEND, PIPE: OUTSIDE DIAMETER: 558 MM; CONNECTION: FLANGE; MATERIAL: CARBON STEEL; DEGREE: 31.58 DEG; RADIUS: 1500 MM; GRADE: 43A; SCHEDULE: 6 MM; MEDIA FOR WHICH DESIGNED: PULVERISED FUEL (COAL); DRAWING NO: 29-47/46923RV1; CERAMIC LINED R33;TO BE MANUFACTURED AS PER DRAWING",GENERATION,Matla Power Station,COAL FLEET,4
M-REQ-000112026,Creation Request,M000291777,737642,"ACTUATOR, ELECTRIC",NULL,POWER,4.1,KILOWATT,NULL,MEASURED_NUMBER,Completed,Yvette Apolles,GX,3400,Koeberg Power Station,40:42.2,Yvette Apolles,50:16.2,DCF Actuator.pdf,ACTUATOR ELEC:542 NEWTON METER;96 RPM;17,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"ACTUATOR, ELECTRIC: TORQUE: 542 NEWTON METER; SPEED: 96 RPM; POTENTIAL: 380 VAC; CURRENT: 17 A; POWER: 4.1 KW; ENCLOSURE RATING: IP68; TRAVEL: MULTI -TURN; TYPE: IQ3 PRO - IQ40; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Koeberg Power Station,NUCLEAR,4
M-REQ-000129384,Creation Request,M000299543,745408,BELLOWS,NULL,TYPE,BUTT WELD-EJMA 8/9,NULL,NULL,CONTROLLED_CONCEPT,Completed,Sandra Antonio,GX,3380,Kusile Power Station,54:53.9,Sandra Antonio,20:16.6,Material DCF - BELLOWS DN400_-signed.pdf,BELLOWS:BUTT WELD-EJMA 8/9;P:3/F.V BAR G,SPARE PARTS,GX Plant,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"BELLOWS: TYPE: BUTT WELD-EJMA 8/9; PRESSURE RANGE: P:3/F.V BAR G; MATERIAL: A240-321; DIMENSIONS: DN 400 X LG 1000 MM; SUPPL P/N: EJMA 8/9; END PIPE A672-B70, CI.2 T225 DEG; ASME B31.1 EXPANSION +/- 5MM AXIAL, +/- 30 MM LATERAL, PAINTING (C/S ONLY) ZINC PRIMER 1 COATS 50 MICRONS, APPLICATION PIPING. THE BELLOWS MUST BE DELIVERED WITH A DATA PACK INCLUDING MATERIAL CERTIFICATES HYDROSTATIC/PRESSURE TEST CERTIFICATE.; VENDORS ARE RESPONSIBLE FOR ENSURING THAT THEY ARE PERFORMING AGAINST THE CORRECT DRAWING REVISION NUMBER (IF APPLICABLE).",GENERATION,Kusile Power Station,COAL FLEET,5
M-REQ-000122433,Creation Request,M000298479,744344,STRIP,NULL,TYPE,RD 5P SEALING,NULL,NULL,CONTROLLED_CONCEPT,Completed,GUNTER DEIM,ESK,ESK,Eskom,02:36.6,GUNTER DEIM,40:57.7,NULL,STRIP:GMD6431698P1451;GMD6431698P1453;SS,SPARE PARTS,GX Plnt T/bns,NULL,System Process,NULL,Generation (GX),NULL,NULL,NULL,-,NULL,NULL,"STRIP: TYPE: RD 5P SEALING; WIDTH: 7.2 MM; LENGTH: 3.62 M; THICKNESS: 0.5 MM; MATERIAL: STAINLESS STEEL; APPLICATION: IP12 ROTATING ROW 14; OEM P/N: GMD6431698P1451, OEM: GE STEAM POWER SERVICE; GMD6431698P1453, OEM: GE STEAM POWER SERVICE; DRAWING NO: GMD6431698R0002/1451; GMD6431698R0002/1453; REFERENCE NO: HSTR= 7.2DSTR=1088.5RH14",GENERATION,Kusile Power Station,COAL FLEET,4
